"Year...Month","Event","Deaths","Injured","Houses.Destroyed","Houses.Damaged","Directly.affected","Indirectly.Affected","Country","Category","Country_ID","Category_ID"
"1976/00","LANDSLIDE",2,34,7,27,189,306,"Venezuela","Natural - Geological",7,6
"1976/01","FIRE",1,34,1,1,189,3,"Venezuela","Man-made - Fire and Explosions",7,3
"1976/01","FLOOD",2,34,7,27,3275,1125,"Venezuela","Natural - Hydrological",7,7
"1976/01","FORESTFIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1976/01","LANDSLIDE",12,34,7,11,189,306,"Venezuela","Natural - Geological",7,6
"1976/01","RAIN",2,34,1,801,189,306,"Venezuela","Natural - Meteorological",7,8
"1976/02","FIRE",2,34,7,6,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1976/02","LANDSLIDE",2,34,7,27,189,306,"Venezuela","Natural - Geological",7,6
"1976/02","RAIN",2,34,7,27,189,306,"Venezuela","Natural - Meteorological",7,8
"1976/03","FIRE",1,34,7,1,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1976/03","FLOOD",2,34,7,27,189,306,"Venezuela","Natural - Hydrological",7,7
"1976/03","LANDSLIDE",1,34,7,27,189,306,"Venezuela","Natural - Geological",7,6
"1976/04","EARTHQUAKE",2,34,7,27,189,306,"Venezuela","Natural - Geological",7,6
"1976/04","FIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1976/04","FLOOD",2,34,7,27,189,100,"Venezuela","Natural - Hydrological",7,7
"1976/04","LANDSLIDE",2,34,7,27,189,306,"Venezuela","Natural - Geological",7,6
"1976/04","RAIN",2,34,7,27,189,306,"Venezuela","Natural - Meteorological",7,8
"1976/05","EARTHQUAKE",2,34,7,27,189,306,"Venezuela","Natural - Geological",7,6
"1976/05","FIRE",1,34,6,1,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1976/05","FLOOD",2,34,32,1230,10610,306,"Venezuela","Natural - Hydrological",7,7
"1976/05","LANDSLIDE",2,34,7,27,189,306,"Venezuela","Natural - Geological",7,6
"1976/05","POLLUTION",2,34,7,27,189,306,"Venezuela","Man-made - Pollution",7,4
"1976/05","RAIN",2,34,7,27,189,306,"Venezuela","Natural - Meteorological",7,8
"1976/06","FIRE",3,34,1,2,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1976/06","FLOOD",3,34,7,625,11313,306,"Venezuela","Natural - Hydrological",7,7
"1976/06","LANDSLIDE",2,34,7,27,189,306,"Venezuela","Natural - Geological",7,6
"1976/06","RAIN",2,34,7,2000,189,306,"Venezuela","Natural - Meteorological",7,8
"1976/07","FIRE",2,34,10,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1976/07","FLOOD",5,34,4,2062,94370,39275,"Venezuela","Natural - Hydrological",7,7
"1976/07","LANDSLIDE",2,34,18,48,135,2005,"Venezuela","Natural - Geological",7,6
"1976/07","STRONGWIND",2,34,7,27,189,306,"Venezuela","Natural - Meteorological",7,8
"1976/08","ALLUVION",2,34,7,27,189,306,"Venezuela","Other",7,9
"1976/08","LANDSLIDE",2,34,250,27,1200,306,"Venezuela","Natural - Geological",7,6
"1976/08","OTHER",2,34,7,27,189,306,"Venezuela","Other",7,9
"1976/09","ELECTRICSTORM",2,34,7,27,189,306,"Venezuela","Natural - Meteorological",7,8
"1976/09","FIRE",3,34,7,1,189,8,"Venezuela","Man-made - Fire and Explosions",7,3
"1976/09","FORESTFIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1976/09","LANDSLIDE",3,34,7,27,189,1350,"Venezuela","Natural - Geological",7,6
"1976/10","ALLUVION",2,34,31,217,100,306,"Venezuela","Other",7,9
"1976/10","LANDSLIDE",2,34,14,27,5,306,"Venezuela","Natural - Geological",7,6
"1976/10","SPATE",2,34,7,27,189,306,"Venezuela","Other",7,9
"1976/11","ALLUVION",6,34,230,27,1510,306,"Venezuela","Other",7,9
"1977/01","EXPLOSION",3,34,3,16,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1977/01","FORESTFIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1977/04","DROUGHT",2,34,7,27,189,306,"Venezuela","Other",7,9
"1977/04","EXPLOSION",2,34,7,7,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1977/04","FIRE",2,34,1,4,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1977/05","FIRE",1,34,1,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1977/05","FORESTFIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1977/05","HURRICANE",2,34,40,27,150,306,"Venezuela","Natural - Meteorological",7,8
"1977/05","LANDSLIDE",2,34,3,4,5,306,"Venezuela","Natural - Geological",7,6
"1977/06","EARTHQUAKE",2,34,7,27,189,306,"Venezuela","Natural - Geological",7,6
"1977/06","EPIDEMIC",79,34,7,27,189,306,"Venezuela","Biological - Epidemics",7,1
"1977/06","FIRE",3,34,7,1,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1977/06","FLOOD",2,34,7,27,189,36000,"Venezuela","Natural - Hydrological",7,7
"1977/06","OTHER",2,34,7,27,189,306,"Venezuela","Other",7,9
"1977/06","POLLUTION",3,34,7,27,189,306,"Venezuela","Man-made - Pollution",7,4
"1977/07","FIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1977/07","FLOOD",2,34,7,27,400,306,"Venezuela","Natural - Hydrological",7,7
"1977/07","LANDSLIDE",2,34,7,4,14,306,"Venezuela","Natural - Geological",7,6
"1977/08","ALLUVION",2,34,7,27,189,306,"Venezuela","Other",7,9
"1977/08","BIOLOGICAL",8,34,7,27,189,306,"Venezuela","Biological - Epidemics",7,1
"1977/08","DROUGHT",2,34,7,27,189,3000,"Venezuela","Other",7,9
"1977/08","EARTHQUAKE",2,34,7,2,189,306,"Venezuela","Natural - Geological",7,6
"1977/08","FLOOD",5,34,7,8,7850,306,"Venezuela","Natural - Hydrological",7,7
"1977/08","LANDSLIDE",3,34,11,10,45,306,"Venezuela","Natural - Geological",7,6
"1977/08","SPATE",2,34,7,27,189,306,"Venezuela","Other",7,9
"1977/08","STRONGWIND",1,34,1,27,189,306,"Venezuela","Natural - Meteorological",7,8
"1977/09","EPIDEMIC",2,34,7,27,189,306,"Venezuela","Biological - Epidemics",7,1
"1977/09","FIRE",1,34,1,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1977/09","FLOOD",1,34,7,27,45,306,"Venezuela","Natural - Hydrological",7,7
"1977/10","FIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1977/10","FLOOD",2,34,7,27,400,306,"Venezuela","Natural - Hydrological",7,7
"1977/10","LANDSLIDE",2,34,1,27,189,306,"Venezuela","Natural - Geological",7,6
"1977/10","RAIN",2,34,7,27,189,50000,"Venezuela","Natural - Meteorological",7,8
"1977/11","FIRE",2,34,1,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1977/11","FLOOD",2,34,1,86,227,200,"Venezuela","Natural - Hydrological",7,7
"1977/11","LANDSLIDE",4,34,6,5,25,306,"Venezuela","Natural - Geological",7,6
"1977/12","EXPLOSION",1,34,1,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1977/12","FIRE",1,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1977/12","FORESTFIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1977/12","LANDSLIDE",2,34,1,27,189,306,"Venezuela","Natural - Geological",7,6
"1978/00","LANDSLIDE",2,34,7,27,189,306,"Venezuela","Natural - Geological",7,6
"1978/01","FIRE",1,34,1,27,28,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1978/01","LANDSLIDE",3,34,7,27,189,306,"Venezuela","Natural - Geological",7,6
"1978/02","FIRE",2,34,5,27,225,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1978/02","FORESTFIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1978/03","DROUGHT",2,34,7,27,189,306,"Venezuela","Other",7,9
"1978/03","FIRE",2,34,1,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1978/03","FLOOD",2,34,7,27,189,306,"Venezuela","Natural - Hydrological",7,7
"1978/03","FORESTFIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1978/04","ALLUVION",1,34,3,1,30,306,"Venezuela","Other",7,9
"1978/04","EPIDEMIC",1,34,7,27,189,306,"Venezuela","Biological - Epidemics",7,1
"1978/04","EXPLOSION",2,34,7,30,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1978/04","FLOOD",2,34,7,27,189,306,"Venezuela","Natural - Hydrological",7,7
"1978/04","LANDSLIDE",1,34,1,27,189,306,"Venezuela","Natural - Geological",7,6
"1978/04","RAIN",2,34,7,27,189,600,"Venezuela","Natural - Meteorological",7,8
"1978/05","ALLUVION",2,34,7,27,189,306,"Venezuela","Other",7,9
"1978/05","DROUGHT",2,34,7,27,189,306,"Venezuela","Other",7,9
"1978/05","FIRE",2,34,12,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1978/05","FLOOD",2,34,30,27,235,306,"Venezuela","Natural - Hydrological",7,7
"1978/05","LANDSLIDE",2,34,7,27,189,306,"Venezuela","Natural - Geological",7,6
"1978/06","ALLUVION",2,34,7,27,189,306,"Venezuela","Other",7,9
"1978/06","FLOOD",2,34,25,1000,4405,306,"Venezuela","Natural - Hydrological",7,7
"1978/06","LANDSLIDE",2,34,1,27,189,306,"Venezuela","Natural - Geological",7,6
"1978/06","RAIN",2,34,7,27,189,306,"Venezuela","Natural - Meteorological",7,8
"1978/07","BIOLOGICAL",2,34,7,27,189,306,"Venezuela","Biological - Epidemics",7,1
"1978/07","FIRE",1,34,1,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1978/07","FLOOD",2,34,7,27,189,306,"Venezuela","Natural - Hydrological",7,7
"1978/07","LANDSLIDE",2,34,8,27,50,306,"Venezuela","Natural - Geological",7,6
"1978/07","SPATE",2,34,1,27,189,306,"Venezuela","Other",7,9
"1978/08","FLOOD",7,34,7,27,126,306,"Venezuela","Natural - Hydrological",7,7
"1978/08","LANDSLIDE",3,34,1,27,189,306,"Venezuela","Natural - Geological",7,6
"1978/08","STORM",2,34,7,20,50,306,"Venezuela","Natural - Meteorological",7,8
"1978/09","FIRE",2,34,16,27,20,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1978/09","FLOOD",1,34,8,27,4505,306,"Venezuela","Natural - Hydrological",7,7
"1978/09","LANDSLIDE",2,34,7,27,189,306,"Venezuela","Natural - Geological",7,6
"1978/09","STORM",2,34,7,27,189,306,"Venezuela","Natural - Meteorological",7,8
"1978/10","ALLUVION",3,34,10,27,250,306,"Venezuela","Other",7,9
"1978/10","FIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1978/10","FLOOD",2,34,7,27,189,306,"Venezuela","Natural - Hydrological",7,7
"1978/10","LANDSLIDE",2,34,7,1,15,306,"Venezuela","Natural - Geological",7,6
"1978/11","FIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1978/11","LEAK",2,34,20,27,189,306,"Venezuela","Man-made - Pollution",7,4
"1978/11","STORM",2,34,7,27,189,306,"Venezuela","Natural - Meteorological",7,8
"1978/11","STRONGWIND",2,34,7,27,189,306,"Venezuela","Natural - Meteorological",7,8
"1978/12","FIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1978/12","FLOOD",2,34,7,27,189,306,"Venezuela","Natural - Hydrological",7,7
"1978/12","LANDSLIDE",2,34,4,27,14,306,"Venezuela","Natural - Geological",7,6
"1979/01","FIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1979/01","LANDSLIDE",2,34,7,27,189,306,"Venezuela","Natural - Geological",7,6
"1979/03","EPIDEMIC",7,34,7,27,189,306,"Venezuela","Biological - Epidemics",7,1
"1979/03","FIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1979/03","FLOOD",2,34,7,27,189,306,"Venezuela","Natural - Hydrological",7,7
"1979/03","LANDSLIDE",2,34,1,27,180,306,"Venezuela","Natural - Geological",7,6
"1979/04","EXPLOSION",1,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1979/04","FIRE",1,34,1,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1979/04","FLOOD",2,34,7,27,200,306,"Venezuela","Natural - Hydrological",7,7
"1979/04","FORESTFIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1979/04","LANDSLIDE",6,34,2,27,189,306,"Venezuela","Natural - Geological",7,6
"1979/05","FIRE",3,34,1,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1979/05","FLOOD",2,34,7,27,189,306,"Venezuela","Natural - Hydrological",7,7
"1979/05","FORESTFIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1979/05","LANDSLIDE",1,34,1,27,189,306,"Venezuela","Natural - Geological",7,6
"1979/05","POLLUTION",1,34,7,27,189,306,"Venezuela","Man-made - Pollution",7,4
"1979/05","STRONGWIND",2,34,7,27,189,306,"Venezuela","Natural - Meteorological",7,8
"1979/06","EPIDEMIC",46,34,7,27,189,306,"Venezuela","Biological - Epidemics",7,1
"1979/06","FIRE",4,34,4,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1979/06","FLOOD",2,34,60,27,2000,306,"Venezuela","Natural - Hydrological",7,7
"1979/06","LANDSLIDE",2,34,1,27,160,306,"Venezuela","Natural - Geological",7,6
"1979/06","STORM",2,34,7,27,189,306,"Venezuela","Natural - Meteorological",7,8
"1979/06","STRONGWIND",2,34,7,27,189,306,"Venezuela","Natural - Meteorological",7,8
"1979/07","ALLUVION",1,34,40,27,200,306,"Venezuela","Other",7,9
"1979/07","FIRE",2,34,7,1,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1979/07","FLOOD",4,34,7,27,1000,306,"Venezuela","Natural - Hydrological",7,7
"1979/07","LANDSLIDE",2,34,67,14,408,306,"Venezuela","Natural - Geological",7,6
"1979/07","OTHER",2,34,7,27,189,306,"Venezuela","Other",7,9
"1979/08","ALLUVION",4,34,7,27,189,306,"Venezuela","Other",7,9
"1979/08","FIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1979/08","FLOOD",2,34,50,27,225,306,"Venezuela","Natural - Hydrological",7,7
"1979/08","HURRICANE",2,34,7,27,189,306,"Venezuela","Natural - Meteorological",7,8
"1979/08","LANDSLIDE",4,34,1,20,18,306,"Venezuela","Natural - Geological",7,6
"1979/09","ALLUVION",1,34,31,27,62,306,"Venezuela","Other",7,9
"1979/09","FIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1979/09","FLOOD",3,34,7,550,189,306,"Venezuela","Natural - Hydrological",7,7
"1979/09","LANDSLIDE",3,34,89,21,2278,306,"Venezuela","Natural - Geological",7,6
"1979/09","STORM",1,34,7,27,189,306,"Venezuela","Natural - Meteorological",7,8
"1979/09","SURGE",2,34,7,27,189,306,"Venezuela","Natural - Hydrological",7,7
"1979/10","ALLUVION",2,34,7,27,189,306,"Venezuela","Other",7,9
"1979/10","FIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1979/10","FLOOD",1,34,7,27,189,306,"Venezuela","Natural - Hydrological",7,7
"1979/10","LANDSLIDE",2,34,28,27,32,306,"Venezuela","Natural - Geological",7,6
"1979/10","STRONGWIND",2,34,7,27,189,306,"Venezuela","Natural - Meteorological",7,8
"1979/11","ACCIDENT",7,34,7,27,189,306,"Venezuela","Man-made - Transportation",7,5
"1979/11","ALLUVION",1,34,10,27,189,306,"Venezuela","Other",7,9
"1979/11","EARTHQUAKE",2,34,7,27,189,306,"Venezuela","Natural - Geological",7,6
"1979/11","EPIDEMIC",2,34,7,27,189,306,"Venezuela","Biological - Epidemics",7,1
"1979/11","FIRE",3,34,1,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1979/11","FLOOD",2,34,7,27,400,306,"Venezuela","Natural - Hydrological",7,7
"1979/11","LANDSLIDE",1,34,1,14,68,306,"Venezuela","Natural - Geological",7,6
"1979/12","ALLUVION",1,34,7,27,189,5000,"Venezuela","Other",7,9
"1979/12","FIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1979/12","LANDSLIDE",2,34,7,27,189,306,"Venezuela","Natural - Geological",7,6
"1979/12","STORM",2,34,7,27,189,306,"Venezuela","Natural - Meteorological",7,8
"1980/01","FIRE",2,34,10,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1980/01","LANDSLIDE",2,34,7,27,405,306,"Venezuela","Natural - Geological",7,6
"1980/01","OTHER",2,34,7,27,189,306,"Venezuela","Other",7,9
"1980/02","BIOLOGICAL",2,34,7,27,189,306,"Venezuela","Biological - Epidemics",7,1
"1980/02","EPIDEMIC",2,34,7,27,189,306,"Venezuela","Biological - Epidemics",7,1
"1980/02","FIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1980/03","FIRE",3,34,1,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1980/03","FORESTFIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1980/03","LANDSLIDE",2,34,40,27,150,306,"Venezuela","Natural - Geological",7,6
"1980/04","FIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1980/04","FLOOD",2,34,7,27,189,306,"Venezuela","Natural - Hydrological",7,7
"1980/04","FORESTFIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1980/04","LANDSLIDE",1,34,1,27,189,306,"Venezuela","Natural - Geological",7,6
"1980/04","STRONGWIND",2,34,7,27,189,306,"Venezuela","Natural - Meteorological",7,8
"1980/05","FIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1980/05","FLOOD",2,34,138,27,189,306,"Venezuela","Natural - Hydrological",7,7
"1980/05","FORESTFIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1980/05","LANDSLIDE",5,34,39,27,80,306,"Venezuela","Natural - Geological",7,6
"1980/05","STORM",2,34,7,27,158,306,"Venezuela","Natural - Meteorological",7,8
"1980/06","FIRE",1,34,1,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1980/06","FLOOD",2,34,7,27,540,306,"Venezuela","Natural - Hydrological",7,7
"1980/06","LANDSLIDE",10,34,3,27,189,306,"Venezuela","Natural - Geological",7,6
"1980/06","STRONGWIND",2,34,7,27,189,306,"Venezuela","Natural - Meteorological",7,8
"1980/07","FLOOD",9,34,7,27,3652,900,"Venezuela","Natural - Hydrological",7,7
"1980/07","LANDSLIDE",2,34,7,27,450,306,"Venezuela","Natural - Geological",7,6
"1980/07","STRONGWIND",2,34,281,27,1000,306,"Venezuela","Natural - Meteorological",7,8
"1980/08","FIRE",1,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1980/08","FLOOD",2,34,400,27,6900,306,"Venezuela","Natural - Hydrological",7,7
"1980/08","LANDSLIDE",2,34,7,27,189,306,"Venezuela","Natural - Geological",7,6
"1980/08","STORM",2,34,7,27,189,306,"Venezuela","Natural - Meteorological",7,8
"1980/08","STRONGWIND",2,34,7,27,189,306,"Venezuela","Natural - Meteorological",7,8
"1980/09","FIRE",2,34,1,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1980/09","FLOOD",16,34,120,500,2250,306,"Venezuela","Natural - Hydrological",7,7
"1980/09","LANDSLIDE",6,34,31,100,1500,306,"Venezuela","Natural - Geological",7,6
"1980/09","STORM",2,34,7,27,189,306,"Venezuela","Natural - Meteorological",7,8
"1980/10","FIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1980/10","FLOOD",2,34,100,27,189,306,"Venezuela","Natural - Hydrological",7,7
"1980/11","EARTHQUAKE",2,34,7,5,189,306,"Venezuela","Natural - Geological",7,6
"1980/11","FIRE",3,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1980/11","FLOOD",2,34,7,27,189,306,"Venezuela","Natural - Hydrological",7,7
"1980/11","LANDSLIDE",2,34,7,27,189,306,"Venezuela","Natural - Geological",7,6
"1980/11","STORM",2,34,7,27,189,306,"Venezuela","Natural - Meteorological",7,8
"1980/12","FIRE",1,34,1,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1980/12","FLOOD",4,34,180,27,1200,306,"Venezuela","Natural - Hydrological",7,7
"1981/00","LANDSLIDE",2,34,7,27,189,306,"Venezuela","Natural - Geological",7,6
"1981/01","EARTHQUAKE",2,34,7,27,189,306,"Venezuela","Natural - Geological",7,6
"1981/01","FIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1981/01","FORESTFIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1981/02","FLOOD",2,34,7,27,353,306,"Venezuela","Natural - Hydrological",7,7
"1981/02","LANDSLIDE",3,34,7,1,25,306,"Venezuela","Natural - Geological",7,6
"1981/03","FIRE",2,34,17,27,225,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1981/03","FLOOD",2,34,7,450,189,306,"Venezuela","Natural - Hydrological",7,7
"1981/03","LANDSLIDE",5,34,19,27,86,306,"Venezuela","Natural - Geological",7,6
"1981/04","ALLUVION",12,34,235,27,175,306,"Venezuela","Other",7,9
"1981/04","FIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1981/04","FLOOD",3,34,7,27,5300,306,"Venezuela","Natural - Hydrological",7,7
"1981/04","LANDSLIDE",7,34,31,27,200,306,"Venezuela","Natural - Geological",7,6
"1981/04","RAIN",2,34,7,27,189,306,"Venezuela","Natural - Meteorological",7,8
"1981/04","STRUCTURE",3,34,7,27,189,306,"Venezuela","Other",7,9
"1981/05","FIRE",1,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1981/05","FLOOD",1,34,47,830,1109,306,"Venezuela","Natural - Hydrological",7,7
"1981/05","LANDSLIDE",2,34,7,27,189,306,"Venezuela","Natural - Geological",7,6
"1981/05","RAIN",2,34,2,27,189,306,"Venezuela","Natural - Meteorological",7,8
"1981/05","SPATE",2,34,7,27,189,306,"Venezuela","Other",7,9
"1981/06","ALLUVION",3,34,7,27,1000,306,"Venezuela","Other",7,9
"1981/06","FIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1981/06","FLOOD",3,34,1000,27,13000,306,"Venezuela","Natural - Hydrological",7,7
"1981/06","LANDSLIDE",5,34,7,27,1000,306,"Venezuela","Natural - Geological",7,6
"1981/06","SPATE",7,34,300,27,1500,306,"Venezuela","Other",7,9
"1981/07","FIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1981/07","FLOOD",6,34,60,27,65380,306,"Venezuela","Natural - Hydrological",7,7
"1981/07","LANDSLIDE",2,34,7,27,2350,306,"Venezuela","Natural - Geological",7,6
"1981/08","FIRE",2,34,3,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1981/08","FLOOD",1,34,300,27,2700,306,"Venezuela","Natural - Hydrological",7,7
"1981/08","OTHER",1,34,7,27,189,306,"Venezuela","Other",7,9
"1981/08","STORM",2,34,7,27,189,306,"Venezuela","Natural - Meteorological",7,8
"1981/08","STRONGWIND",2,34,7,27,189,306,"Venezuela","Natural - Meteorological",7,8
"1981/09","EPIDEMIC",10,34,7,27,189,306,"Venezuela","Biological - Epidemics",7,1
"1981/09","FLOOD",2,34,15,27,6000,306,"Venezuela","Natural - Hydrological",7,7
"1981/09","LANDSLIDE",1,34,7,27,189,180,"Venezuela","Natural - Geological",7,6
"1981/09","STORM",2,34,7,27,189,306,"Venezuela","Natural - Meteorological",7,8
"1981/10","EARTHQUAKE",14,34,15,27,189,306,"Venezuela","Natural - Geological",7,6
"1981/10","FIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1981/10","FLOOD",2,34,7,27,189,306,"Venezuela","Natural - Hydrological",7,7
"1981/10","LANDSLIDE",54,34,82,27,600,306,"Venezuela","Natural - Geological",7,6
"1981/10","SPATE",2,34,7,27,189,306,"Venezuela","Other",7,9
"1981/11","EXPLOSION",3,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1981/11","FIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1981/11","FLOOD",2,34,7,27,189,306,"Venezuela","Natural - Hydrological",7,7
"1981/11","LANDSLIDE",2,34,7,27,180,306,"Venezuela","Natural - Geological",7,6
"1981/12","FIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1981/12","FORESTFIRE",2,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
"1982/01","FIRE",1,34,7,27,189,306,"Venezuela","Man-made - Fire and Explosions",7,3
