Year - Month,Event, DataCards, Deaths, Injured, Missing, Houses Destroyed, Houses Damaged, Directly affected, Indirectly Affected, Relocated, Evacuated
2022/03,STRUCTURAL COLLAPSE,3,,2,,,,,,,
2022/03,WINDSTORM,7,9,33,,,,,,,
2022/04,ANIMAL INCIDENT,2,1,1,,,,,,,
2022/04,DROWNING,42,42,,,,,,,,
2022/04,ELECTROCUTION,17,15,6,,,,,,,
2022/04,FIRE,70,41,9,,67,3,,,,
2022/04,FLOOD,4,2,,,,,,,,
2022/04,LIGHTNING,2,2,,,,,,,,
2022/04,ROAD ACCIDENT,253,244,230,2,,,,,,
2022/04,WINDSTORM,3,1,4,,,,,,,
2022/05,DROWNING,68,61,,1,,,,,,
2022/05,ELECTROCUTION,11,11,2,,,,,,,
2022/05,FIRE,65,28,1,,95,4,,,,
2022/05,LANDSLIDE,2,4,4,,,,,,,
2022/05,LIGHTNING,1,2,1,,,,,,,
2022/05,ROAD ACCIDENT,185,165,157,1,,,,,,
2022/05,STRUCTURAL COLLAPSE,5,4,8,,,,,,,
2022/05,WINDSTORM,1,1,,,,,,,,
2022/06,DROWNING,25,24,,,,,,,,
2022/06,ELECTROCUTION,1,,1,,,,,,,
2022/06,FIRE,48,3,10,,43,1,,,,
2022/06,ROAD ACCIDENT,167,169,199,3,,,,,,
2022/06,TERROR ATTACK,1,1,1,,,,,,,
2022/06,WINDSTORM,2,1,3,,,,,,,
2022/07,DROWNING,17,16,,,,,,,,
2022/07,FIRE,22,5,4,,,,,,,
2022/07,ROAD ACCIDENT,80,115,84,1,,,,,,
2022/07,WINDSTORM,2,2,,,,,,,,
2022/08,DROWNING,1,,,2,,,,,,
2022/08,FIRE,11,2,,2,7,,,,,
2022/08,LIGHTNING,2,1,,,,,,,,
2022/08,ROAD ACCIDENT,14,14,,,,,,,,
2022/09,DROWNING,12,11,,1,,,,,,
2022/09,ELECTROCUTION,5,5,,,,,,,,
2022/09,FIRE,35,10,2,,4,3,,,,
2022/09,ROAD ACCIDENT,62,59,84,2,,,,,,
2022/09,WINDSTORM,3,1,3,,,,,,,
2022/10,DROWNING,24,26,2,3,,,,,,
2022/10,ELECTROCUTION,2,1,1,,,,,,,
2022/10,FIRE,35,14,2,,,,,,,
2022/10,ROAD ACCIDENT,63,56,23,3,,,,,,
2022/10,WINDSTORM,1,1,,,,,,,,
2022/11,DROWNING,26,26,2,,,,,,,
2022/11,ELECTROCUTION,1,2,,,,,,,,
2022/11,FIRE,19,11,2,,22,35,,,,
2022/11,ROAD ACCIDENT,54,62,54,,,,,,,
2022/11,STRUCTURAL COLLAPSE,1,,,,,,,,,
2022/11,WINDSTORM,5,3,1,,,,,,,
2022/12,DROWNING,2,2,,,,,,,,
2022/12,ELECTROCUTION,1,1,,,,,,,,
2022/12,FIRE,1,,,,2,,,,,
2022/12,ROAD ACCIDENT,2,2,1,,,,,,,
2022/22,DROWNING,1,33,4,,,,,,,
2023/01,DROWNING,22,23,2,1,,,,,,
2023/01,ELECTROCUTION,1,1,,,,,,,,
2023/01,FIRE,33,15,2,,417,15,,,,
2023/01,ROAD ACCIDENT,95,112,77,,,,,,,
2023/02,ANIMAL INCIDENT,2,2,,,,,,,,
2023/02,DROWNING,17,21,,,,,,,,
2023/02,ELECTROCUTION,1,1,,,,,,,,
2023/02,FIRE,35,14,9,,30,5,,,,
2023/02,LIGHTNING,1,1,3,,,,,,,
2023/02,ROAD ACCIDENT,110,119,52,,2,,,,,
2023/02,STRUCTURAL COLLAPSE,4,2,3,,,,,,,
2023/02,TERROR ATTACK,1,,1,,,,,,,
2023/03,ANIMAL INCIDENT,1,1,,,,,,,,
2023/03,DROWNING,18,18,,,,,,,,
2023/03,ELECTROCUTION,10,10,,,,,,,,
2023/03,FIRE,13,3,,,58,1,,,,
2023/03,FLOOD,1,,1,,,,,,,
2023/03,ROAD ACCIDENT,73,75,81,,,,,,,
2023/10,STRUCTURAL COLLAPSE,1,,1,,,,,,,
2024/07,ROAD ACCIDENT,1,1,,,,,,,,
2024/08,DROWNING,1,1,,,,,,,,
2024/10,DROWNING,2,2,,,,,,,,
2024/10,FIRE,4,,,,4,,,,,
2024/10,ROAD ACCIDENT,3,2,1,,,,,,,
2024/11,DROWNING,1,1,,,,,,,,
2027/13,DROWNING,1,1,,,,,,,,
2027/13,ROAD ACCIDENT,1,1,,,,,,,,
2029/06,ROAD ACCIDENT,1,,,,,,,,,
TOTAL,,9892,10632,6732,161,28655,8097,637873,7667596,10722,4712
